customer_id,recency,frequency,monetary,r_score,f_score,m_score,segment
CUST009504,32,9,6055.07,5,5,5,Champion
CUST009505,23,8,4852.72,5,5,5,Champion
CUST009506,157,2,1359.03,3,3,3,Loyal Customer
CUST009509,142,1,135.21,3,1,1,Needs Attention
CUST009510,377,1,950.78,2,1,3,Lost
CUST009511,68,5,4510.55,4,4,5,Champion
CUST009512,42,5,1504.0,4,4,3,Loyal Customer
CUST009513,97,2,512.71,4,3,2,Loyal Customer
CUST009516,92,2,1692.3000000000002,4,3,4,Loyal Customer
CUST009518,148,2,416.7,3,3,1,Loyal Customer
CUST009519,233,1,784.92,2,1,2,Lost
CUST009521,198,2,1473.88,3,3,3,Loyal Customer
CUST009522,234,1,853.64,2,1,2,Lost
CUST009524,11,6,2124.77,5,5,4,Champion
CUST009526,28,3,844.6999999999999,5,4,2,Loyal Customer
CUST009527,100,9,5204.1900000000005,4,5,5,Champion
CUST009528,124,2,1333.64,3,3,3,Loyal Customer
CUST009530,813,1,149.4,1,1,1,Lost
CUST009531,200,3,714.11,3,4,2,Loyal Customer
CUST009536,224,1,153.38,2,1,1,Lost
CUST009537,265,1,180.6,2,1,1,Lost
CUST009538,100,1,154.32,4,1,1,Needs Attention
CUST009541,19,2,709.8,5,3,2,Loyal Customer
CUST009543,90,2,949.1999999999999,4,3,3,Loyal Customer
CUST009546,113,7,3295.58,3,5,5,Loyal Customer
CUST009547,139,3,2580.13,3,4,4,Loyal Customer
CUST009549,88,1,166.34,4,1,1,Needs Attention
CUST009551,124,1,94.44,3,1,1,Needs Attention
CUST009552,25,4,2131.49,5,4,4,Champion
CUST009553,405,2,1152.67,1,3,3,At Risk
CUST009554,170,5,2139.7999999999997,3,4,4,Loyal Customer
CUST009557,150,5,2496.2200000000003,3,4,4,Loyal Customer
CUST009559,391,1,293.54,2,1,1,Lost
CUST009560,67,1,469.46,4,1,2,Needs Attention
CUST009561,37,15,11159.68,5,5,5,Champion
CUST009562,39,1,76.35,5,1,1,Needs Attention
CUST009563,133,4,2507.92,3,4,4,Loyal Customer
CUST009564,703,1,512.8,1,1,2,Lost
CUST009565,662,1,422.66,1,1,1,Lost
CUST009567,130,2,591.78,3,3,2,Loyal Customer
CUST009568,349,1,315.24,2,1,1,Lost
CUST009569,325,3,524.94,2,4,2,At Risk
CUST009570,563,1,1208.86,1,1,3,Lost
CUST009571,10,34,22394.79,5,5,5,Champion
CUST009576,406,1,941.71,1,1,3,Lost
CUST009579,6,14,7025.6,5,5,5,Champion
CUST009580,66,1,1502.18,4,1,3,Needs Attention
CUST009581,74,5,2159.2,4,4,4,Champion
CUST009582,134,4,2533.22,3,4,4,Loyal Customer
CUST009583,81,1,466.05,4,1,2,Needs Attention
CUST009584,61,3,643.51,4,4,2,Loyal Customer
CUST009587,139,2,647.9,3,3,2,Loyal Customer
CUST009589,558,1,978.09,1,1,3,Lost
CUST009591,311,2,1147.1,2,3,3,At Risk
CUST009592,536,1,636.14,1,1,2,Lost
CUST009593,345,2,754.88,2,3,2,At Risk
CUST009595,141,3,1614.87,3,4,4,Loyal Customer
CUST009599,13,3,1114.3200000000002,5,4,3,Loyal Customer
CUST009601,16,8,5209.57,5,5,5,Champion
CUST009602,49,1,35.21,4,1,1,Needs Attention
CUST009605,36,1,57.09,5,1,1,Needs Attention
CUST009606,440,1,293.05,1,1,1,Lost
CUST009607,550,1,461.8,1,1,2,Lost
CUST009609,32,4,748.03,5,4,2,Loyal Customer
CUST009610,132,3,1113.46,3,4,3,Loyal Customer
CUST009612,65,3,1419.05,4,4,3,Loyal Customer
CUST009617,78,7,4335.02,4,5,5,Champion
CUST009618,167,1,599.41,3,1,2,Needs Attention
CUST009619,535,1,91.46,1,1,1,Lost
CUST009620,690,1,268.04,1,1,1,Lost
CUST009621,402,1,321.12,1,1,1,Lost
CUST009622,417,1,1096.84,1,1,3,Lost
CUST009623,45,3,1684.26,4,4,4,Champion
CUST009624,350,1,279.33,2,1,1,Lost
CUST009625,8,7,2747.4700000000003,5,5,4,Champion
CUST009630,674,1,706.05,1,1,2,Lost
CUST009631,1,47,30142.27,5,5,5,Champion
CUST009632,99,4,1781.42,4,4,4,Champion
CUST009633,16,9,5202.05,5,5,5,Champion
CUST009636,622,2,1708.19,1,3,4,At Risk
CUST009637,778,1,484.65,1,1,2,Lost
CUST009638,483,1,100.49,1,1,1,Lost
CUST009639,1,6,2003.3,5,5,4,Champion
CUST009640,32,7,1992.7200000000003,5,5,4,Champion
CUST009641,196,1,322.28,3,1,1,Needs Attention
CUST009642,175,1,126.9,3,1,1,Needs Attention
CUST009643,63,2,931.22,4,3,3,Loyal Customer
CUST009644,44,30,15052.42,4,5,5,Champion
CUST009645,232,1,1284.13,2,1,3,Lost
CUST009646,12,2,1051.14,5,3,3,Loyal Customer
CUST009648,702,1,1705.3,1,1,4,Lost
CUST009649,10,2,1086.46,5,3,3,Loyal Customer
CUST009650,406,2,620.4399999999999,1,3,2,At Risk
CUST009651,202,1,1023.79,3,1,3,Needs Attention
CUST009652,109,5,2096.85,3,4,4,Loyal Customer
CUST009653,242,4,1942.9099999999999,2,4,4,At Risk
CUST009656,101,4,996.63,4,4,3,Loyal Customer
CUST009657,175,1,275.33,3,1,1,Needs Attention
CUST009662,48,2,1911.46,4,3,4,Loyal Customer
CUST009663,37,2,1419.72,5,3,3,Loyal Customer
CUST009665,20,2,614.04,5,3,2,Loyal Customer
CUST009666,62,1,23.17,4,1,1,Needs Attention
CUST009667,212,2,562.24,2,3,2,At Risk
CUST009669,64,4,2259.0299999999997,4,4,4,Champion
CUST009670,57,6,2972.6,4,5,5,Champion
CUST009671,220,1,153.5,2,1,1,Lost
CUST009673,193,1,638.31,3,1,2,Needs Attention
CUST009674,2,7,1924.41,5,5,4,Champion
CUST009675,146,1,1174.69,3,1,3,Needs Attention
CUST009676,48,3,786.19,4,4,2,Loyal Customer
CUST009678,207,1,343.69,2,1,1,Lost
CUST009679,118,1,109.24,3,1,1,Needs Attention
CUST009680,613,1,34.74,1,1,1,Lost
CUST009683,3,7,2813.56,5,5,4,Champion
CUST009686,256,2,1752.33,2,3,4,At Risk
CUST009689,454,1,312.46,1,1,1,Lost
CUST009690,39,1,1289.08,5,1,3,Needs Attention
CUST009692,632,2,1217.25,1,3,3,At Risk
CUST009693,50,18,8515.1,4,5,5,Champion
CUST009694,117,2,2480.3599999999997,3,3,4,Loyal Customer
CUST009695,161,1,865.29,3,1,2,Needs Attention
CUST009696,37,4,2145.14,5,4,4,Champion
CUST009697,6,3,2683.41,5,4,4,Champion
CUST009698,1,15,5953.610000000001,5,5,5,Champion
CUST009699,210,3,606.88,2,4,2,At Risk
CUST009700,32,1,233.2,5,1,1,Needs Attention
CUST009701,44,1,669.58,4,1,2,Needs Attention
CUST009702,59,3,1346.21,4,4,3,Loyal Customer
CUST009703,511,1,979.66,1,1,3,Lost
CUST009704,20,2,277.69,5,3,1,Loyal Customer
CUST009705,96,2,1421.8899999999999,4,3,3,Loyal Customer
CUST009706,1,10,4665.44,5,5,5,Champion
CUST009709,517,2,1270.58,1,3,3,At Risk
CUST009712,74,3,1560.74,4,4,4,Champion
CUST009715,134,1,1285.91,3,1,3,Needs Attention
CUST009716,266,4,2073.7599999999998,2,4,4,At Risk
CUST009718,385,2,1631.33,2,3,4,At Risk
CUST009719,3,3,715.21,5,4,2,Loyal Customer
CUST009721,1,3,1264.9099999999999,5,4,3,Loyal Customer
CUST009722,35,2,1674.29,5,3,4,Loyal Customer
CUST009724,11,1,147.8,5,1,1,Needs Attention
CUST009725,8,12,5756.87,5,5,5,Champion
CUST009727,86,1,402.06,4,1,1,Needs Attention
CUST009732,807,1,60.09,1,1,1,Lost
CUST009734,48,3,3273.41,4,4,5,Champion
CUST009735,151,1,372.5,3,1,1,Needs Attention
CUST009736,50,1,319.97,4,1,1,Needs Attention
CUST009737,92,2,1806.25,4,3,4,Loyal Customer
CUST009740,34,4,2681.42,5,4,4,Champion
CUST009741,199,2,819.2,3,3,2,Loyal Customer
CUST009743,204,2,386.93,2,3,1,At Risk
CUST009744,7,2,656.12,5,3,2,Loyal Customer
CUST009749,478,1,1320.36,1,1,3,Lost
CUST009750,209,1,269.94,2,1,1,Lost
CUST009751,108,2,771.3499999999999,3,3,2,Loyal Customer
CUST009752,77,1,364.46,4,1,1,Needs Attention
CUST009753,180,1,765.75,3,1,2,Needs Attention
CUST009755,193,1,1393.83,3,1,3,Needs Attention
CUST009756,21,1,312.15,5,1,1,Needs Attention
CUST009758,207,4,2594.44,2,4,4,At Risk
CUST009760,414,1,1819.91,1,1,4,Lost
CUST009762,46,6,4843.25,4,5,5,Champion
CUST009763,17,5,2247.86,5,4,4,Champion
CUST009764,41,1,970.14,4,1,3,Needs Attention
CUST009765,69,4,1422.6100000000001,4,4,3,Loyal Customer
CUST009768,113,6,2493.88,3,5,4,Loyal Customer
CUST009770,474,2,1123.69,1,3,3,At Risk
CUST009771,64,1,398.55,4,1,1,Needs Attention
CUST009772,149,3,1233.9699999999998,3,4,3,Loyal Customer
CUST009773,2,10,5035.55,5,5,5,Champion
CUST009776,393,1,407.91,1,1,1,Lost
CUST009778,169,3,921.1400000000001,3,4,3,Loyal Customer
CUST009779,267,2,742.5699999999999,2,3,2,At Risk
CUST009781,336,1,113.1,2,1,1,Lost
CUST009784,15,18,7838.8,5,5,5,Champion
CUST009785,59,2,2313.4,4,3,4,Loyal Customer
CUST009786,137,4,1789.83,3,4,4,Loyal Customer
CUST009787,732,1,2768.97,1,1,4,Lost
CUST009788,395,1,704.41,1,1,2,Lost
CUST009789,323,2,1303.75,2,3,3,At Risk
CUST009791,58,3,831.27,4,4,2,Loyal Customer
CUST009793,13,8,4976.17,5,5,5,Champion
CUST009794,775,1,406.28,1,1,1,Lost
CUST009795,203,2,1022.3399999999999,3,3,3,Loyal Customer
CUST009796,575,1,323.95,1,1,1,Lost
CUST009798,8,4,2249.61,5,4,4,Champion
CUST009800,213,1,332.02,2,1,1,Lost
CUST009801,61,16,9422.22,4,5,5,Champion
CUST009802,65,9,5649.49,4,5,5,Champion
CUST009803,24,11,4519.63,5,5,5,Champion
CUST009805,549,2,346.62,1,3,1,At Risk
CUST009806,20,11,6118.15,5,5,5,Champion
CUST009807,312,1,11.76,2,1,1,Lost
CUST009808,299,2,932.9,2,3,3,At Risk
CUST009809,32,6,5513.66,5,5,5,Champion
CUST009810,30,6,3209.9500000000003,5,5,5,Champion
CUST009811,212,2,1843.97,2,3,4,At Risk
CUST009814,317,1,155.37,2,1,1,Lost
CUST009815,80,2,150.77,4,3,1,Loyal Customer
CUST009816,390,1,1032.69,2,1,3,Lost
CUST009818,402,1,230.86,1,1,1,Lost
CUST009819,646,1,951.21,1,1,3,Lost
CUST009821,46,4,3388.59,4,4,5,Champion
CUST009822,589,1,1282.03,1,1,3,Lost
CUST009823,308,1,242.8,2,1,1,Lost
CUST009824,335,3,676.65,2,4,2,At Risk
CUST009826,2,5,3357.59,5,4,5,Champion
CUST009828,963,1,1407.97,1,1,3,Lost
CUST009829,64,3,1084.23,4,4,3,Loyal Customer
CUST009833,312,3,2439.96,2,4,4,At Risk
CUST009834,321,2,987.98,2,3,3,At Risk
CUST009838,848,1,516.06,1,1,2,Lost
CUST009840,54,3,2538.21,4,4,4,Champion
CUST009845,337,2,1012.1700000000001,2,3,3,At Risk
CUST009846,32,24,13278.93,5,5,5,Champion
CUST009847,74,1,120.74,4,1,1,Needs Attention
CUST009848,468,4,2964.7,1,4,5,At Risk
CUST009849,204,3,1621.8400000000001,2,4,4,At Risk
CUST009850,358,1,1840.11,2,1,4,Lost
CUST009851,38,3,792.96,5,4,2,Loyal Customer
CUST009853,53,11,7240.5599999999995,4,5,5,Champion
CUST009856,8,17,8532.91,5,5,5,Champion
CUST009858,266,3,412.94,2,4,1,At Risk
CUST009860,584,2,993.82,1,3,3,At Risk
CUST009861,34,3,2858.44,5,4,4,Champion
CUST009862,128,11,7976.41,3,5,5,Loyal Customer
CUST009864,342,1,573.98,2,1,2,Lost
CUST009866,1,15,9209.75,5,5,5,Champion
CUST009868,4,1,576.11,5,1,2,Needs Attention
CUST009872,7,1,199.84,5,1,1,Needs Attention
CUST009874,839,1,908.14,1,1,3,Lost
CUST009876,83,2,2096.95,4,3,4,Loyal Customer
CUST009877,228,1,678.71,2,1,2,Lost
CUST009881,98,2,1555.19,4,3,3,Loyal Customer
CUST009882,370,1,908.6,2,1,3,Lost
CUST009883,35,7,4800.66,5,5,5,Champion
CUST009884,91,2,444.24,4,3,2,Loyal Customer
CUST009886,654,2,398.55,1,3,1,At Risk
CUST009887,194,1,696.04,3,1,2,Needs Attention
CUST009888,55,5,1905.72,4,4,4,Champion
CUST009890,266,2,564.88,2,3,2,At Risk
CUST009891,104,2,490.64,3,3,2,Loyal Customer
CUST009892,63,3,1432.72,4,4,3,Loyal Customer
CUST009893,59,6,2936.31,4,5,5,Champion
CUST009894,109,5,2937.6099999999997,3,4,5,Loyal Customer
CUST009898,159,6,1747.37,3,5,4,Loyal Customer
CUST009899,13,8,5387.33,5,5,5,Champion
CUST009900,88,10,7226.63,4,5,5,Champion
CUST009901,691,1,171.23,1,1,1,Lost
CUST009902,475,2,833.13,1,3,2,At Risk
CUST009904,107,2,689.82,3,3,2,Loyal Customer
CUST009906,204,1,511.1,2,1,2,Lost
CUST009908,872,1,274.98,1,1,1,Lost
CUST009909,489,1,226.07,1,1,1,Lost
CUST009910,97,1,275.33,4,1,1,Needs Attention
CUST009911,105,1,53.37,3,1,1,Needs Attention
CUST009912,219,1,304.61,2,1,1,Lost
CUST009913,228,4,959.34,2,4,3,At Risk
CUST009914,76,2,766.6099999999999,4,3,2,Loyal Customer
CUST009915,15,3,2349.09,5,4,4,Champion
CUST009918,359,2,893.74,2,3,3,At Risk
CUST009919,73,6,3794.84,4,5,5,Champion
CUST009920,601,1,535.37,1,1,2,Lost
CUST009922,305,9,4420.08,2,5,5,At Risk
CUST009925,134,6,3189.4500000000003,3,5,5,Loyal Customer
CUST009926,14,4,2406.91,5,4,4,Champion
CUST009928,38,8,4497.72,5,5,5,Champion
CUST009929,818,1,294.16,1,1,1,Lost
CUST009933,520,1,884.05,1,1,3,Lost
CUST009934,36,27,10075.79,5,5,5,Champion
CUST009936,465,2,727.38,1,3,2,At Risk
CUST009939,139,4,2372.8900000000003,3,4,4,Loyal Customer
CUST009940,221,1,425.72,2,1,1,Lost
CUST009941,77,3,1580.51,4,4,4,Champion
CUST009942,153,6,3619.81,3,5,5,Loyal Customer
CUST009943,13,2,717.89,5,3,2,Loyal Customer
CUST009946,334,4,2154.91,2,4,4,At Risk
CUST009948,48,1,130.84,4,1,1,Needs Attention
CUST009949,147,2,1630.18,3,3,4,Loyal Customer
CUST009951,30,8,3572.31,5,5,5,Champion
CUST009953,321,1,553.6,2,1,2,Lost
CUST009954,26,2,1639.0,5,3,4,Loyal Customer
CUST009955,185,1,97.98,3,1,1,Needs Attention
CUST009959,22,4,1646.38,5,4,4,Champion
CUST009960,15,5,3633.8199999999997,5,4,5,Champion
CUST009963,174,1,220.97,3,1,1,Needs Attention
CUST009967,325,1,811.44,2,1,2,Lost
CUST009969,333,2,685.12,2,3,2,At Risk
CUST009970,707,1,270.07,1,1,1,Lost
CUST009971,497,2,1410.88,1,3,3,At Risk
CUST009972,34,12,7986.02,5,5,5,Champion
CUST009975,197,1,469.79,3,1,2,Needs Attention
CUST009979,51,2,2903.69,4,3,5,Loyal Customer
CUST009981,21,4,1779.98,5,4,4,Champion
CUST009984,8,3,1680.68,5,4,4,Champion
CUST009986,276,1,579.06,2,1,2,Lost
CUST009987,1,10,7830.04,5,5,5,Champion
CUST009988,16,4,1789.02,5,4,4,Champion
CUST009989,139,1,773.38,3,1,2,Needs Attention
CUST009990,214,4,743.3299999999999,2,4,2,At Risk
CUST009991,549,1,532.94,1,1,2,Lost
CUST009992,20,17,8485.61,5,5,5,Champion
CUST009993,36,7,5612.07,5,5,5,Champion
CUST009994,52,1,94.13,4,1,1,Needs Attention
CUST009995,166,5,2589.15,3,4,4,Loyal Customer
CUST009996,762,1,294.82,1,1,1,Lost
CUST010000,177,3,1817.7600000000002,3,4,4,Loyal Customer
CUST010002,395,2,774.4499999999999,1,3,2,At Risk
CUST010003,6,36,21008.35,5,5,5,Champion
CUST010004,64,7,3437.13,4,5,5,Champion
CUST010006,220,2,790.3299999999999,2,3,2,At Risk
CUST010007,159,1,127.32,3,1,1,Needs Attention
CUST010008,37,2,812.8000000000001,5,3,2,Loyal Customer
CUST010010,239,5,1297.54,2,4,3,At Risk
CUST010011,79,4,2194.4,4,4,4,Champion
CUST010013,169,4,3004.73,3,4,5,Loyal Customer
CUST010016,512,1,1205.52,1,1,3,Lost
CUST010018,175,2,855.53,3,3,2,Loyal Customer
CUST010019,440,2,889.77,1,3,3,At Risk
CUST010020,83,4,1441.56,4,4,3,Loyal Customer
CUST010021,72,3,1119.88,4,4,3,Loyal Customer
CUST010023,197,1,413.67,3,1,1,Needs Attention
CUST010025,150,2,2173.4700000000003,3,3,4,Loyal Customer
CUST010026,268,1,231.88,2,1,1,Lost
CUST010028,300,1,329.15,2,1,1,Lost
CUST010030,90,14,5895.67,4,5,5,Champion
CUST010031,21,9,4811.77,5,5,5,Champion
CUST010032,63,7,3989.68,4,5,5,Champion
CUST010034,535,1,1262.63,1,1,3,Lost
CUST010036,293,2,491.24,2,3,2,At Risk
CUST010037,194,1,660.18,3,1,2,Needs Attention
CUST010038,31,2,844.47,5,3,2,Loyal Customer
CUST010039,37,3,1287.78,5,4,3,Loyal Customer
CUST010040,93,2,1207.75,4,3,3,Loyal Customer
CUST010041,391,1,179.08,2,1,1,Lost
CUST010044,602,1,1124.96,1,1,3,Lost
CUST010045,30,8,5355.53,5,5,5,Champion
CUST010047,110,2,370.29,3,3,1,Loyal Customer
CUST010048,264,2,970.7,2,3,3,At Risk
CUST010049,266,3,1104.06,2,4,3,At Risk
CUST010050,2,34,18311.27,5,5,5,Champion
CUST010051,762,1,678.85,1,1,2,Lost
CUST010054,390,1,102.72,2,1,1,Lost
CUST010056,194,1,837.37,3,1,2,Needs Attention
CUST010057,889,1,592.86,1,1,2,Lost
CUST010059,189,1,868.72,3,1,2,Needs Attention
CUST010060,111,3,984.24,3,4,3,Loyal Customer
CUST010061,436,1,522.12,1,1,2,Lost
CUST010062,332,1,468.86,2,1,2,Lost
CUST010065,79,3,791.25,4,4,2,Loyal Customer
CUST010066,135,4,2939.4700000000003,3,4,5,Loyal Customer
CUST010067,271,4,1505.99,2,4,3,At Risk
CUST010070,967,1,109.24,1,1,1,Lost
CUST010071,230,2,1646.53,2,3,4,At Risk
CUST010072,101,1,436.44,4,1,1,Needs Attention
CUST010073,206,4,1881.0400000000002,2,4,4,At Risk
CUST010077,8,4,1915.05,5,4,4,Champion
CUST010079,149,1,558.73,3,1,2,Needs Attention
CUST010080,18,7,4108.78,5,5,5,Champion
CUST010081,2,4,2287.46,5,4,4,Champion
CUST010083,600,1,1740.75,1,1,4,Lost
CUST010085,260,1,180.24,2,1,1,Lost
CUST010086,25,3,2055.8599999999997,5,4,4,Champion
CUST010088,196,4,1441.46,3,4,3,Loyal Customer
CUST010089,348,2,909.17,2,3,3,At Risk
CUST010090,272,2,1846.46,2,3,4,At Risk
CUST010094,45,6,3538.8,4,5,5,Champion
CUST010095,596,1,80.47,1,1,1,Lost
CUST010097,356,1,964.3,2,1,3,Lost
CUST010098,24,1,322.8,5,1,1,Needs Attention
CUST010099,60,7,6045.2300000000005,4,5,5,Champion
CUST010100,246,3,945.12,2,4,3,At Risk
CUST010101,721,1,85.59,1,1,1,Lost
CUST010102,72,32,16129.7,4,5,5,Champion
CUST010104,24,5,2599.84,5,4,4,Champion
CUST010106,426,1,285.54,1,1,1,Lost
CUST010108,488,1,1039.94,1,1,3,Lost
CUST010109,102,1,741.61,3,1,2,Needs Attention
CUST010112,708,1,413.67,1,1,1,Lost
CUST010114,169,5,4384.12,3,4,5,Loyal Customer
CUST010115,144,3,2482.16,3,4,4,Loyal Customer
CUST010116,52,15,9871.14,4,5,5,Champion
CUST010118,505,3,2248.73,1,4,4,At Risk
CUST010119,66,4,2578.0,4,4,4,Champion
CUST010120,59,3,1302.0,4,4,3,Loyal Customer
CUST010121,209,1,285.06,2,1,1,Lost
CUST010123,306,1,621.98,2,1,2,Lost
CUST010124,266,2,855.53,2,3,2,At Risk
CUST010125,14,2,677.09,5,3,2,Loyal Customer
CUST010128,143,2,2444.91,3,3,4,Loyal Customer
CUST010129,488,3,2385.29,1,4,4,At Risk
CUST010130,506,1,442.48,1,1,2,Lost
CUST010131,366,1,47.57,2,1,1,Lost
CUST010133,8,2,586.94,5,3,2,Loyal Customer
CUST010134,4,17,12352.94,5,5,5,Champion
CUST010135,208,4,2256.1800000000003,2,4,4,At Risk
CUST010140,47,1,296.41,4,1,1,Needs Attention
CUST010142,101,7,5682.57,4,5,5,Champion
CUST010143,559,1,105.08,1,1,1,Lost
CUST010144,29,24,13056.09,5,5,5,Champion
CUST010147,36,1,267.64,5,1,1,Needs Attention
CUST010148,441,1,461.71,1,1,2,Lost
CUST010149,69,5,3082.0499999999997,4,4,5,Champion
CUST010150,183,6,2346.38,3,5,4,Loyal Customer
CUST010151,40,1,621.48,4,1,2,Needs Attention
CUST010153,80,4,3440.97,4,4,5,Champion
CUST010156,377,2,728.49,2,3,2,At Risk
CUST010158,107,2,724.53,3,3,2,Loyal Customer
CUST010159,7,1,209.06,5,1,1,Needs Attention
CUST010160,76,1,336.77,4,1,1,Needs Attention
CUST010162,4,5,3000.6,5,4,5,Champion
CUST010166,216,1,130.23,2,1,1,Lost
CUST010167,700,2,908.92,1,3,3,At Risk
CUST010169,72,5,1630.35,4,4,4,Champion
CUST010171,89,2,1730.44,4,3,4,Loyal Customer
CUST010172,19,2,867.65,5,3,2,Loyal Customer
CUST010173,477,1,938.78,1,1,3,Lost
CUST010174,59,3,1486.83,4,4,3,Loyal Customer
CUST010176,121,7,4090.3500000000004,3,5,5,Loyal Customer
CUST010178,20,9,6454.49,5,5,5,Champion
CUST010179,22,2,2068.1400000000003,5,3,4,Loyal Customer
CUST010180,291,1,457.2,2,1,2,Lost
CUST010182,68,11,8499.890000000001,4,5,5,Champion
CUST010183,803,2,1732.9199999999998,1,3,4,At Risk
CUST010184,207,1,1676.35,2,1,4,Lost
CUST010185,307,4,1932.0500000000002,2,4,4,At Risk
CUST010187,777,1,103.7,1,1,1,Lost
CUST010188,172,5,3947.35,3,4,5,Loyal Customer
CUST010190,74,6,5295.82,4,5,5,Champion
CUST010191,45,1,1102.82,4,1,3,Needs Attention
CUST010193,188,3,1125.58,3,4,3,Loyal Customer
CUST010195,570,1,460.51,1,1,2,Lost
CUST010196,540,1,81.9,1,1,1,Lost
CUST010197,643,1,454.3,1,1,2,Lost
CUST010199,196,2,3290.58,3,3,5,Loyal Customer
CUST010200,112,2,886.7099999999999,3,3,3,Loyal Customer
CUST010202,542,2,557.46,1,3,2,At Risk
CUST010203,8,4,4365.8,5,4,5,Champion
CUST010205,384,3,542.27,2,4,2,At Risk
CUST010206,506,1,164.68,1,1,1,Lost
CUST010207,22,23,10759.43,5,5,5,Champion
CUST010208,952,1,206.47,1,1,1,Lost
CUST010210,198,6,2914.62,3,5,5,Loyal Customer
CUST010213,199,2,533.85,3,3,2,Loyal Customer
CUST010214,333,2,974.54,2,3,3,At Risk
CUST010216,145,5,1838.71,3,4,4,Loyal Customer
CUST010217,836,1,310.58,1,1,1,Lost
CUST010218,61,2,743.03,4,3,2,Loyal Customer
CUST010219,7,3,984.7,5,4,3,Loyal Customer
CUST010222,27,12,6642.04,5,5,5,Champion
CUST010223,503,2,643.25,1,3,2,At Risk
CUST010224,547,2,638.3299999999999,1,3,2,At Risk
CUST010225,178,3,1821.88,3,4,4,Loyal Customer
CUST010227,22,3,2247.2799999999997,5,4,4,Champion
CUST010229,50,1,964.46,4,1,3,Needs Attention
CUST010231,142,4,1086.98,3,4,3,Loyal Customer
CUST010232,101,1,106.52,4,1,1,Needs Attention
CUST010233,92,1,720.84,4,1,2,Needs Attention
CUST010234,92,2,2112.94,4,3,4,Loyal Customer
CUST010236,268,4,1207.85,2,4,3,At Risk
CUST010240,6,35,22221.91,5,5,5,Champion
CUST010241,462,1,354.36,1,1,1,Lost
CUST010242,567,1,603.5,1,1,2,Lost
CUST010243,35,2,1254.5,5,3,3,Loyal Customer
CUST010244,12,19,15252.73,5,5,5,Champion
CUST010245,527,2,427.15,1,3,1,At Risk
CUST010246,4,2,948.87,5,3,3,Loyal Customer
CUST010247,972,1,614.26,1,1,2,Lost
CUST010251,10,2,1525.44,5,3,3,Loyal Customer
CUST010252,68,4,2884.96,4,4,4,Champion
CUST010253,221,1,590.63,2,1,2,Lost
CUST010254,249,1,447.23,2,1,2,Lost
CUST010255,32,1,979.33,5,1,3,Needs Attention
CUST010256,45,1,201.84,4,1,1,Needs Attention
CUST010257,16,2,1295.56,5,3,3,Loyal Customer
CUST010258,243,1,1059.19,2,1,3,Lost
CUST010261,7,1,1233.98,5,1,3,Needs Attention
CUST010262,479,1,982.44,1,1,3,Lost
CUST010263,229,1,158.18,2,1,1,Lost
CUST010264,133,2,1699.39,3,3,4,Loyal Customer
CUST010265,69,4,1977.1200000000001,4,4,4,Champion
CUST010266,213,5,2445.92,2,4,4,At Risk
CUST010267,18,11,7034.25,5,5,5,Champion
CUST010268,82,3,2013.2,4,4,4,Champion
CUST010269,28,24,12965.08,5,5,5,Champion
CUST010271,35,13,7921.96,5,5,5,Champion
CUST010272,87,2,436.19000000000005,4,3,1,Loyal Customer
CUST010275,299,3,1335.24,2,4,3,At Risk
CUST010276,31,4,3118.37,5,4,5,Champion
CUST010279,311,1,1044.89,2,1,3,Lost
CUST010280,150,2,1155.1799999999998,3,3,3,Loyal Customer
CUST010281,51,7,3481.5099999999998,4,5,5,Champion
CUST010284,101,6,2249.38,4,5,4,Champion
CUST010285,175,4,1998.11,3,4,4,Loyal Customer
CUST010286,763,1,1182.23,1,1,3,Lost
CUST010287,537,2,873.29,1,3,3,At Risk
CUST010290,185,4,1707.17,3,4,4,Loyal Customer
CUST010291,23,9,2504.06,5,5,4,Champion
CUST010292,801,1,503.55,1,1,2,Lost
CUST010294,596,1,243.27,1,1,1,Lost
CUST010295,45,2,1690.76,4,3,4,Loyal Customer
CUST010296,20,4,2932.67,5,4,5,Champion
CUST010297,237,2,480.77,2,3,2,At Risk
CUST010299,553,1,1375.82,1,1,3,Lost
CUST010300,516,3,534.01,1,4,2,At Risk
CUST010301,842,1,906.19,1,1,3,Lost
CUST010302,25,3,1270.93,5,4,3,Loyal Customer
CUST010303,55,4,2246.89,4,4,4,Champion
CUST010305,256,2,671.12,2,3,2,At Risk
CUST010307,189,2,152.23000000000002,3,3,1,Loyal Customer
CUST010308,478,1,1317.31,1,1,3,Lost
CUST010309,485,1,909.38,1,1,3,Lost
CUST010311,575,1,1899.24,1,1,4,Lost
CUST010314,74,3,919.78,4,4,3,Loyal Customer
CUST010315,77,6,3844.54,4,5,5,Champion
CUST010316,119,7,3072.91,3,5,5,Loyal Customer
CUST010317,5,5,4179.79,5,4,5,Champion
CUST010318,434,1,386.21,1,1,1,Lost
CUST010319,3,4,2395.4500000000003,5,4,4,Champion
CUST010320,13,4,2547.26,5,4,4,Champion
CUST010321,694,1,199.49,1,1,1,Lost
CUST010324,533,2,299.04,1,3,1,At Risk
CUST010325,58,4,2341.73,4,4,4,Champion
CUST010328,22,1,459.09,5,1,2,Needs Attention
CUST010329,173,1,47.57,3,1,1,Needs Attention
CUST010330,79,7,4048.81,4,5,5,Champion
CUST010333,59,4,3996.49,4,4,5,Champion
