payment_id,order_id,payment_method,amount,payment_date
PAY0014056,ORD0014056,UPI/Pix,389.22,2024-10-12
PAY0014057,ORD0014057,COD,436.71,2024-10-20
PAY0014058,ORD0014058,Credit Card,147.87,2023-12-13
PAY0014059,ORD0014059,Credit Card,602.1,2023-12-06
PAY0014060,ORD0014060,Credit Card,333.84,2026-03-18
PAY0014061,ORD0014061,UPI/Pix,1172.91,2025-09-27
PAY0014062,ORD0014062,Credit Card,51.25,2025-09-03
PAY0014063,ORD0014063,Credit Card,1021.66,2025-12-09
PAY0014064,ORD0014064,Credit Card,12.29,2026-05-28
PAY0014065,ORD0014065,UPI/Pix,685.13,2025-11-19
PAY0014066,ORD0014066,Credit Card,299.88,2025-07-12
PAY0014067,ORD0014067,UPI/Pix,599.78,2025-08-30
PAY0014068,ORD0014068,UPI/Pix,1186.61,2025-11-30
PAY0014069,ORD0014069,Debit Card,160.2,2025-04-19
PAY0014070,ORD0014070,COD,785.97,2025-06-21
PAY0014071,ORD0014071,Credit Card,265.39,2024-06-15
PAY0014072,ORD0014072,COD,124.98,2025-06-29
PAY0014073,ORD0014073,Credit Card,496.57,2026-06-22
PAY0014074,ORD0014074,UPI/Pix,805.23,2025-01-02
PAY0014075,ORD0014075,Credit Card,554.71,2025-06-29
PAY0014076,ORD0014076,UPI/Pix,218.22,2026-01-27
PAY0014077,ORD0014077,Credit Card,296.2,2024-12-12
PAY0014078,ORD0014078,Credit Card,249.46,2026-06-10
PAY0014079,ORD0014079,Credit Card,711.92,2026-01-31
PAY0014080,ORD0014080,Credit Card,296.22,2026-03-13
PAY0014081,ORD0014081,Credit Card,323.32,2025-08-17
PAY0014082,ORD0014082,UPI/Pix,500.4,2025-01-23
PAY0014083,ORD0014083,Wallet,457.04,2026-04-08
PAY0014084,ORD0014084,Credit Card,509.08,2025-12-02
PAY0014085,ORD0014085,Wallet,33.53,2026-05-25
PAY0014086,ORD0014086,Credit Card,265.39,2024-08-16
PAY0014087,ORD0014087,Wallet,1616.49,2025-08-29
PAY0014088,ORD0014088,Credit Card,65.79,2025-07-29
PAY0014089,ORD0014089,UPI/Pix,148.73,2025-02-20
PAY0014090,ORD0014090,Credit Card,582.19,2025-06-25
PAY0014092,ORD0014092,Credit Card,303.41,2026-02-28
PAY0014093,ORD0014093,Credit Card,422.88,2025-07-26
PAY0014094,ORD0014094,Credit Card,729.44,2023-12-09
PAY0014095,ORD0014095,Debit Card,402.35,2025-04-29
PAY0014096,ORD0014096,UPI/Pix,261.56,2025-12-12
PAY0014097,ORD0014097,COD,265.01,2025-10-07
PAY0014098,ORD0014098,Credit Card,716.85,2025-11-18
PAY0014099,ORD0014099,Credit Card,974.35,2024-12-07
PAY0014100,ORD0014100,UPI/Pix,103.35,2026-01-29
PAY0014101,ORD0014101,UPI/Pix,233.62,2025-12-21
PAY0014102,ORD0014102,UPI/Pix,741.92,2025-09-11
PAY0014103,ORD0014103,COD,587.34,2026-06-02
PAY0014105,ORD0014105,COD,730.99,2024-12-18
PAY0014106,ORD0014106,COD,824.89,2025-11-30
PAY0014107,ORD0014107,UPI/Pix,372.07,2025-05-22
PAY0014108,ORD0014108,UPI/Pix,585.64,2025-05-23
PAY0014110,ORD0014110,UPI/Pix,26.01,2023-08-21
PAY0014111,ORD0014111,Debit Card,299.88,2025-04-10
PAY0014112,ORD0014112,Credit Card,99.33,2025-12-24
PAY0014114,ORD0014114,Credit Card,422.59,2025-09-23
PAY0014115,ORD0014115,Debit Card,2699.82,2025-02-05
PAY0014116,ORD0014116,Debit Card,462.7,2025-09-14
PAY0014117,ORD0014117,UPI/Pix,1106.43,2024-09-07
PAY0014118,ORD0014118,UPI/Pix,1123.38,2024-07-24
PAY0014119,ORD0014119,UPI/Pix,303.55,2025-12-21
PAY0014121,ORD0014121,UPI/Pix,448.13,2026-02-23
PAY0014122,ORD0014122,Debit Card,256.41,2025-06-28
PAY0014123,ORD0014123,Wallet,1420.56,2026-04-25
PAY0014124,ORD0014124,Credit Card,321.14,2025-01-11
PAY0014125,ORD0014125,Debit Card,662.27,2025-03-18
PAY0014126,ORD0014126,Credit Card,150.63,2026-05-20
PAY0014127,ORD0014127,Credit Card,660.48,2023-10-30
PAY0014128,ORD0014128,UPI/Pix,350.79,2025-06-27
PAY0014129,ORD0014129,UPI/Pix,405.72,2025-10-07
PAY0014130,ORD0014130,Credit Card,418.42,2025-11-16
PAY0014131,ORD0014131,Wallet,800.71,2025-08-07
PAY0014132,ORD0014132,UPI/Pix,224.43,2025-11-20
PAY0014133,ORD0014133,Wallet,1060.09,2025-07-04
PAY0014134,ORD0014134,Credit Card,191.24,2025-07-11
PAY0014135,ORD0014135,Credit Card,1930.75,2025-11-05
PAY0014136,ORD0014136,COD,100.49,2024-12-01
PAY0014137,ORD0014137,Credit Card,1285.41,2026-02-04
PAY0014139,ORD0014139,Debit Card,875.75,2025-01-17
PAY0014140,ORD0014140,COD,254.39,2023-12-27
PAY0014141,ORD0014141,UPI/Pix,489.28,2025-07-27
PAY0014142,ORD0014142,COD,1451.31,2025-09-18
PAY0014145,ORD0014145,Wallet,251.49,2024-10-07
PAY0014146,ORD0014146,Wallet,222.65,2025-08-16
PAY0014147,ORD0014147,Credit Card,857.65,2026-06-14
PAY0014148,ORD0014148,Credit Card,660.42,2026-02-22
PAY0014149,ORD0014149,Credit Card,836.61,2026-02-28
PAY0014150,ORD0014150,Credit Card,149.35,2026-06-14
PAY0014151,ORD0014151,UPI/Pix,94.96,2025-05-08
PAY0014152,ORD0014152,Debit Card,879.09,2026-05-04
PAY0014154,ORD0014154,Wallet,252.0,2025-03-08
PAY0014155,ORD0014155,UPI/Pix,196.89,2026-02-19
PAY0014157,ORD0014157,UPI/Pix,1408.9,2025-10-14
PAY0014158,ORD0014158,Wallet,467.02,2025-09-16
PAY0014159,ORD0014159,Debit Card,187.87,2026-01-25
PAY0014160,ORD0014160,Debit Card,19.68,2024-07-14
PAY0014161,ORD0014161,Credit Card,815.64,2025-12-27
PAY0014162,ORD0014162,Credit Card,369.93,2025-11-07
PAY0014164,ORD0014164,Credit Card,220.05,2024-06-19
PAY0014165,ORD0014165,Debit Card,419.65,2024-06-27
PAY0014166,ORD0014166,Credit Card,735.82,2026-05-22
PAY0014167,ORD0014167,Credit Card,31.94,2024-03-15
PAY0014168,ORD0014168,Wallet,536.21,2025-08-07
PAY0014170,ORD0014170,COD,149.71,2025-04-16
PAY0014171,ORD0014171,Debit Card,330.29,2026-06-26
PAY0014172,ORD0014172,Wallet,265.32,2025-03-15
PAY0014173,ORD0014173,Wallet,742.99,2025-06-17
PAY0014174,ORD0014174,Debit Card,2096.99,2026-03-29
PAY0014175,ORD0014175,Debit Card,194.47,2024-10-19
PAY0014176,ORD0014176,Credit Card,112.8,2025-03-17
PAY0014177,ORD0014177,UPI/Pix,322.8,2026-01-19
PAY0014178,ORD0014178,UPI/Pix,51.05,2025-09-15
PAY0014179,ORD0014179,Wallet,753.2,2026-04-03
PAY0014180,ORD0014180,Debit Card,727.43,2024-08-23
PAY0014182,ORD0014182,Credit Card,1249.33,2026-06-20
PAY0014183,ORD0014183,UPI/Pix,357.32,2025-07-18
PAY0014186,ORD0014186,Debit Card,1113.05,2026-06-06
PAY0014187,ORD0014187,Credit Card,1114.62,2026-03-27
PAY0014188,ORD0014188,Credit Card,645.1,2024-12-16
PAY0014189,ORD0014189,Credit Card,726.46,2024-07-23
PAY0014190,ORD0014190,Credit Card,326.03,2024-07-11
PAY0014191,ORD0014191,Wallet,451.92,2025-04-09
PAY0014192,ORD0014192,Credit Card,402.66,2026-06-02
PAY0014193,ORD0014193,Credit Card,591.43,2025-06-26
PAY0014194,ORD0014194,Credit Card,139.13,2026-06-14
PAY0014195,ORD0014195,Credit Card,1262.7,2025-03-21
PAY0014196,ORD0014196,Credit Card,539.8,2024-10-31
PAY0014197,ORD0014197,Debit Card,708.64,2024-06-11
PAY0014199,ORD0014199,UPI/Pix,509.34,2025-06-07
PAY0014201,ORD0014201,COD,685.05,2025-11-29
PAY0014202,ORD0014202,UPI/Pix,1033.54,2025-06-04
PAY0014203,ORD0014203,UPI/Pix,415.56,2026-01-07
PAY0014204,ORD0014204,UPI/Pix,214.88,2025-09-16
PAY0014205,ORD0014205,COD,798.34,2024-08-05
PAY0014207,ORD0014207,Credit Card,497.69,2023-12-28
PAY0014209,ORD0014209,UPI/Pix,774.21,2025-09-21
PAY0014211,ORD0014211,Credit Card,52.37,2025-08-16
PAY0014212,ORD0014212,Credit Card,431.11,2025-09-19
PAY0014213,ORD0014213,COD,1908.57,2025-08-03
PAY0014214,ORD0014214,Credit Card,1414.48,2025-10-10
PAY0014215,ORD0014215,Credit Card,414.58,2025-12-15
PAY0014216,ORD0014216,Credit Card,539.75,2024-08-29
PAY0014217,ORD0014217,Credit Card,1571.61,2026-03-02
PAY0014218,ORD0014218,COD,2855.5,2025-05-21
PAY0014219,ORD0014219,Credit Card,427.7,2024-10-06
PAY0014220,ORD0014220,Debit Card,1269.89,2026-01-19
PAY0014221,ORD0014221,COD,178.87,2026-01-22
PAY0014223,ORD0014223,Wallet,972.07,2025-02-26
PAY0014224,ORD0014224,Credit Card,42.63,2025-11-24
PAY0014225,ORD0014225,COD,178.65,2025-10-19
PAY0014226,ORD0014226,Credit Card,717.73,2025-11-22
PAY0014227,ORD0014227,Credit Card,109.24,2026-02-02
PAY0014229,ORD0014229,Wallet,2641.51,2024-10-15
PAY0014230,ORD0014230,COD,1195.0,2024-01-31
PAY0014231,ORD0014231,Credit Card,425.51,2024-06-11
PAY0014232,ORD0014232,UPI/Pix,91.46,2026-01-04
PAY0014233,ORD0014233,Wallet,402.27,2026-04-04
PAY0014234,ORD0014234,Debit Card,300.52,2023-08-28
PAY0014236,ORD0014236,Credit Card,722.66,2025-12-06
PAY0014237,ORD0014237,UPI/Pix,44.73,2026-04-27
PAY0014238,ORD0014238,UPI/Pix,261.56,2024-02-25
PAY0014239,ORD0014239,Wallet,253.74,2025-12-03
PAY0014240,ORD0014240,UPI/Pix,184.83,2025-06-28
PAY0014241,ORD0014241,Credit Card,1745.72,2024-05-28
PAY0014242,ORD0014242,Debit Card,313.99,2026-03-03
PAY0014243,ORD0014243,Credit Card,393.45,2026-01-07
PAY0014245,ORD0014245,Credit Card,61.36,2026-03-04
PAY0014246,ORD0014246,UPI/Pix,1026.36,2026-05-14
PAY0014247,ORD0014247,Credit Card,1007.8,2024-10-22
PAY0014248,ORD0014248,UPI/Pix,484.66,2025-10-10
PAY0014249,ORD0014249,Credit Card,700.07,2024-11-01
PAY0014250,ORD0014250,Credit Card,244.73,2025-05-19
PAY0014251,ORD0014251,Debit Card,1714.75,2024-04-15
PAY0014252,ORD0014252,UPI/Pix,78.37,2026-03-07
PAY0014253,ORD0014253,COD,856.2,2023-11-07
PAY0014254,ORD0014254,Credit Card,687.24,2026-02-27
PAY0014255,ORD0014255,Credit Card,1456.89,2024-04-03
PAY0014256,ORD0014256,Credit Card,1052.81,2025-11-07
PAY0014257,ORD0014257,Credit Card,524.63,2025-11-06
PAY0014258,ORD0014258,UPI/Pix,460.46,2025-09-20
PAY0014260,ORD0014260,Credit Card,418.56,2026-06-25
PAY0014261,ORD0014261,COD,734.35,2026-04-17
PAY0014262,ORD0014262,UPI/Pix,310.77,2025-04-16
PAY0014263,ORD0014263,Wallet,103.79,2025-08-14
PAY0014264,ORD0014264,UPI/Pix,268.04,2025-08-03
PAY0014265,ORD0014265,Wallet,519.55,2025-05-31
PAY0014266,ORD0014266,Credit Card,987.89,2026-03-13
PAY0014267,ORD0014267,COD,684.56,2025-09-19
PAY0014268,ORD0014268,Credit Card,300.77,2025-03-25
PAY0014269,ORD0014269,COD,392.48,2026-04-21
PAY0014270,ORD0014270,Wallet,908.6,2026-01-03
PAY0014271,ORD0014271,Debit Card,853.92,2026-05-08
PAY0014273,ORD0014273,Debit Card,44.73,2023-12-13
PAY0014274,ORD0014274,UPI/Pix,189.51,2026-06-10
PAY0014275,ORD0014275,Credit Card,446.42,2025-12-06
PAY0014276,ORD0014276,Credit Card,412.92,2024-12-22
PAY0014277,ORD0014277,Credit Card,1842.59,2025-05-26
PAY0014278,ORD0014278,Credit Card,42.09,2025-11-24
PAY0014279,ORD0014279,UPI/Pix,334.36,2024-04-06
PAY0014280,ORD0014280,Credit Card,1001.97,2025-07-05
PAY0014281,ORD0014281,UPI/Pix,130.56,2025-12-29
PAY0014282,ORD0014282,COD,1295.61,2024-05-05
PAY0014283,ORD0014283,UPI/Pix,1987.64,2024-07-14
PAY0014284,ORD0014284,Wallet,396.02,2026-02-20
PAY0014286,ORD0014286,Wallet,107.62,2026-01-10
PAY0014288,ORD0014288,Debit Card,741.18,2025-09-26
PAY0014289,ORD0014289,COD,381.07,2024-01-30
PAY0014291,ORD0014291,Credit Card,109.24,2025-03-22
PAY0014292,ORD0014292,Credit Card,1181.62,2026-05-06
PAY0014293,ORD0014293,UPI/Pix,1362.1,2025-07-26
PAY0014294,ORD0014294,UPI/Pix,256.74,2026-02-12
PAY0014295,ORD0014295,COD,632.62,2025-01-23
PAY0014296,ORD0014296,UPI/Pix,299.88,2026-01-23
PAY0014297,ORD0014297,Credit Card,247.0,2025-02-22
PAY0014298,ORD0014298,Credit Card,155.37,2024-09-21
PAY0014299,ORD0014299,COD,86.39,2026-04-16
PAY0014300,ORD0014300,Credit Card,50.04,2025-10-23
PAY0014301,ORD0014301,Credit Card,1216.91,2025-07-15
PAY0014303,ORD0014303,Credit Card,47.62,2026-06-05
PAY0014304,ORD0014304,Debit Card,1028.53,2026-03-22
PAY0014305,ORD0014305,Wallet,429.11,2023-11-02
PAY0014306,ORD0014306,Debit Card,472.95,2025-09-30
PAY0014307,ORD0014307,Debit Card,448.13,2024-01-28
PAY0014308,ORD0014308,UPI/Pix,1336.96,2025-07-16
PAY0014309,ORD0014309,UPI/Pix,237.9,2025-08-19
PAY0014310,ORD0014310,Credit Card,430.86,2024-09-21
PAY0014311,ORD0014311,Debit Card,717.82,2026-04-12
PAY0014312,ORD0014312,Debit Card,15.51,2025-02-24
PAY0014314,ORD0014314,Wallet,517.57,2024-11-30
PAY0014315,ORD0014315,Credit Card,990.73,2024-06-23
PAY0014316,ORD0014316,COD,343.15,2025-10-22
PAY0014319,ORD0014319,UPI/Pix,366.69,2025-02-20
PAY0014320,ORD0014320,Debit Card,483.34,2025-06-23
PAY0014322,ORD0014322,Debit Card,491.9,2026-05-09
PAY0014323,ORD0014323,Credit Card,429.11,2025-04-07
PAY0014324,ORD0014324,Debit Card,71.9,2025-05-05
PAY0014325,ORD0014325,UPI/Pix,302.4,2024-09-12
PAY0014326,ORD0014326,COD,120.74,2025-11-26
PAY0014327,ORD0014327,Credit Card,357.13,2025-07-07
PAY0014328,ORD0014328,Credit Card,858.52,2025-10-28
PAY0014329,ORD0014329,Credit Card,1561.5,2026-01-07
PAY0014330,ORD0014330,Credit Card,575.52,2026-05-24
PAY0014332,ORD0014332,Credit Card,98.0,2025-05-10
PAY0014333,ORD0014333,Credit Card,1178.29,2026-06-16
PAY0014334,ORD0014334,UPI/Pix,530.06,2026-02-05
PAY0014335,ORD0014335,Credit Card,706.89,2025-10-08
PAY0014336,ORD0014336,Credit Card,735.66,2025-07-21
PAY0014337,ORD0014337,UPI/Pix,1065.61,2023-12-30
PAY0014338,ORD0014338,UPI/Pix,159.0,2026-03-02
PAY0014339,ORD0014339,UPI/Pix,349.48,2025-12-08
PAY0014340,ORD0014340,Credit Card,330.33,2025-05-20
PAY0014341,ORD0014341,COD,519.41,2024-08-09
PAY0014343,ORD0014343,UPI/Pix,52.71,2024-10-10
PAY0014344,ORD0014344,Wallet,597.23,2023-11-15
PAY0014345,ORD0014345,Credit Card,189.88,2026-02-20
PAY0014346,ORD0014346,Credit Card,1195.77,2025-04-03
PAY0014347,ORD0014347,Credit Card,731.4,2025-02-08
PAY0014348,ORD0014348,Credit Card,637.65,2025-09-22
PAY0014349,ORD0014349,Debit Card,45.87,2024-06-08
PAY0014350,ORD0014350,Credit Card,146.42,2026-04-24
PAY0014351,ORD0014351,Credit Card,508.34,2025-06-12
PAY0014352,ORD0014352,Debit Card,1258.8,2025-11-06
PAY0014353,ORD0014353,UPI/Pix,79.68,2024-05-15
PAY0014354,ORD0014354,Debit Card,1258.8,2025-08-14
PAY0014356,ORD0014356,Credit Card,707.24,2024-02-25
PAY0014357,ORD0014357,Wallet,403.1,2026-05-22
PAY0014358,ORD0014358,UPI/Pix,284.2,2025-09-18
PAY0014359,ORD0014359,Credit Card,499.38,2024-10-24
PAY0014360,ORD0014360,UPI/Pix,202.0,2025-06-19
PAY0014361,ORD0014361,Credit Card,1406.04,2025-10-20
PAY0014362,ORD0014362,Credit Card,673.29,2024-03-17
PAY0014363,ORD0014363,Debit Card,178.65,2026-01-11
PAY0014364,ORD0014364,Wallet,424.28,2024-12-15
PAY0014365,ORD0014365,Debit Card,302.28,2025-12-11
PAY0014366,ORD0014366,Credit Card,740.5,2024-10-26
PAY0014367,ORD0014367,Debit Card,576.83,2025-10-26
PAY0014368,ORD0014368,Wallet,509.08,2025-07-23
PAY0014370,ORD0014370,Debit Card,933.24,2025-12-26
PAY0014371,ORD0014371,Wallet,688.56,2026-04-09
PAY0014372,ORD0014372,Credit Card,49.03,2025-03-22
PAY0014373,ORD0014373,Debit Card,88.56,2024-07-24
PAY0014375,ORD0014375,Debit Card,929.96,2026-06-10
PAY0014376,ORD0014376,Credit Card,941.82,2026-06-23
PAY0014378,ORD0014378,COD,773.85,2025-08-04
PAY0014379,ORD0014379,UPI/Pix,255.87,2024-11-15
PAY0014380,ORD0014380,Credit Card,344.6,2025-11-01
PAY0014381,ORD0014381,Wallet,71.88,2024-09-17
PAY0014384,ORD0014384,Credit Card,237.02,2025-10-19
PAY0014385,ORD0014385,Credit Card,74.83,2026-02-21
PAY0014386,ORD0014386,COD,626.71,2024-12-10
PAY0014389,ORD0014389,Credit Card,137.94,2025-06-04
PAY0014390,ORD0014390,Debit Card,296.2,2026-04-19
PAY0014391,ORD0014391,Credit Card,211.75,2025-10-19
PAY0014392,ORD0014392,UPI/Pix,489.28,2024-05-09
PAY0014393,ORD0014393,Debit Card,1267.0,2026-06-14
PAY0014394,ORD0014394,Credit Card,1249.94,2025-04-18
PAY0014395,ORD0014395,Credit Card,516.38,2025-12-19
PAY0014396,ORD0014396,COD,448.13,2026-05-07
PAY0014397,ORD0014397,Credit Card,437.54,2025-04-06
PAY0014398,ORD0014398,Debit Card,541.89,2026-05-08
PAY0014399,ORD0014399,Debit Card,293.42,2025-09-30
PAY0014401,ORD0014401,Debit Card,660.18,2024-04-25
PAY0014402,ORD0014402,COD,830.12,2025-10-05
PAY0014403,ORD0014403,COD,1372.07,2026-04-05
PAY0014405,ORD0014405,Credit Card,87.15,2025-09-27
PAY0014406,ORD0014406,Credit Card,264.18,2025-05-22
PAY0014407,ORD0014407,Debit Card,665.27,2024-08-09
PAY0014408,ORD0014408,UPI/Pix,537.84,2025-10-02
PAY0014409,ORD0014409,UPI/Pix,313.3,2025-12-03
PAY0014411,ORD0014411,UPI/Pix,65.31,2025-12-02
PAY0014412,ORD0014412,UPI/Pix,103.18,2026-05-26
PAY0014413,ORD0014413,UPI/Pix,226.57,2026-05-11
PAY0014414,ORD0014414,Credit Card,185.1,2026-05-22
PAY0014415,ORD0014415,Credit Card,451.47,2025-04-13
PAY0014416,ORD0014416,UPI/Pix,378.96,2024-05-10
PAY0014417,ORD0014417,Wallet,122.51,2026-05-31
PAY0014418,ORD0014418,Credit Card,468.86,2025-10-10
PAY0014419,ORD0014419,COD,1597.89,2024-11-05
PAY0014420,ORD0014420,Credit Card,950.2,2024-10-19
PAY0014421,ORD0014421,Credit Card,238.15,2025-09-25
PAY0014422,ORD0014422,Credit Card,754.47,2026-03-16
PAY0014423,ORD0014423,Credit Card,679.17,2024-08-25
PAY0014424,ORD0014424,UPI/Pix,87.15,2024-04-17
PAY0014427,ORD0014427,Credit Card,233.62,2025-12-23
PAY0014429,ORD0014429,Credit Card,661.78,2026-02-11
PAY0014430,ORD0014430,Credit Card,266.42,2026-04-02
PAY0014431,ORD0014431,Credit Card,942.85,2025-07-09
PAY0014432,ORD0014432,Credit Card,156.92,2025-11-19
PAY0014433,ORD0014433,Credit Card,67.48,2026-01-01
PAY0014435,ORD0014435,Wallet,563.26,2026-04-07
PAY0014436,ORD0014436,Credit Card,687.24,2024-10-13
PAY0014437,ORD0014437,Credit Card,621.94,2026-03-07
PAY0014438,ORD0014438,Credit Card,1320.36,2024-03-27
PAY0014439,ORD0014439,Wallet,644.14,2024-06-03
PAY0014440,ORD0014440,Credit Card,896.73,2026-02-03
PAY0014441,ORD0014441,Debit Card,754.81,2025-11-28
PAY0014442,ORD0014442,Credit Card,323.75,2024-03-12
PAY0014443,ORD0014443,COD,350.5,2026-03-22
PAY0014444,ORD0014444,UPI/Pix,613.55,2024-11-08
PAY0014445,ORD0014445,Credit Card,562.82,2026-03-10
PAY0014447,ORD0014447,COD,822.36,2023-11-17
PAY0014448,ORD0014448,UPI/Pix,522.47,2024-12-19
PAY0014449,ORD0014449,Debit Card,226.57,2026-03-28
PAY0014450,ORD0014450,UPI/Pix,58.53,2024-07-12
PAY0014451,ORD0014451,Debit Card,489.83,2026-05-23
PAY0014452,ORD0014452,UPI/Pix,394.04,2025-07-21
PAY0014453,ORD0014453,UPI/Pix,1430.52,2024-06-03
PAY0014454,ORD0014454,COD,450.81,2023-11-27
PAY0014455,ORD0014455,Credit Card,561.14,2026-06-06
PAY0014456,ORD0014456,UPI/Pix,35.21,2024-09-11
PAY0014457,ORD0014457,COD,442.04,2026-03-04
PAY0014458,ORD0014458,Credit Card,100.49,2026-01-11
PAY0014460,ORD0014460,COD,809.02,2026-05-09
PAY0014461,ORD0014461,Debit Card,119.95,2025-10-06
PAY0014462,ORD0014462,Credit Card,96.97,2024-06-04
PAY0014463,ORD0014463,Wallet,813.01,2024-11-23
PAY0014464,ORD0014464,Credit Card,99.18,2026-01-01
PAY0014465,ORD0014465,Debit Card,1223.11,2025-04-10
PAY0014466,ORD0014466,UPI/Pix,937.72,2026-05-09
PAY0014467,ORD0014467,COD,518.1,2025-11-04
PAY0014468,ORD0014468,COD,450.86,2026-04-18
PAY0014469,ORD0014469,Credit Card,1469.49,2025-11-07
PAY0014470,ORD0014470,UPI/Pix,310.58,2025-10-20
PAY0014471,ORD0014471,Credit Card,460.18,2025-02-03
PAY0014472,ORD0014472,Credit Card,655.75,2024-12-05
PAY0014473,ORD0014473,Debit Card,1017.72,2024-02-02
PAY0014474,ORD0014474,Debit Card,949.42,2024-06-05
PAY0014475,ORD0014475,Credit Card,903.61,2026-03-14
PAY0014476,ORD0014476,Credit Card,558.73,2026-02-01
PAY0014477,ORD0014477,UPI/Pix,168.19,2024-03-03
PAY0014478,ORD0014478,Credit Card,78.0,2024-12-15
PAY0014479,ORD0014479,COD,274.79,2026-02-06
PAY0014480,ORD0014480,UPI/Pix,36.49,2024-04-24
PAY0014481,ORD0014481,Credit Card,323.19,2025-02-05
PAY0014482,ORD0014482,Debit Card,147.55,2024-12-05
PAY0014483,ORD0014483,COD,205.16,2026-02-14
PAY0014484,ORD0014484,COD,657.58,2025-07-29
PAY0014485,ORD0014485,Credit Card,283.34,2026-02-24
PAY0014486,ORD0014486,Credit Card,808.39,2025-01-16
PAY0014487,ORD0014487,Wallet,653.4,2025-12-30
PAY0014488,ORD0014488,Debit Card,581.86,2025-08-19
PAY0014490,ORD0014490,Credit Card,155.37,2026-06-11
PAY0014491,ORD0014491,Credit Card,271.14,2023-12-01
PAY0014492,ORD0014492,Credit Card,536.43,2023-12-19
PAY0014493,ORD0014493,Wallet,678.87,2026-05-06
PAY0014495,ORD0014495,Credit Card,434.89,2026-02-10
PAY0014496,ORD0014496,Credit Card,1100.03,2024-05-17
PAY0014497,ORD0014497,UPI/Pix,815.41,2025-05-19
PAY0014498,ORD0014498,Credit Card,656.7,2025-09-26
PAY0014499,ORD0014499,Credit Card,945.02,2023-09-27
PAY0014500,ORD0014500,Credit Card,684.29,2023-12-05
PAY0014501,ORD0014501,Credit Card,38.69,2025-06-29
PAY0014503,ORD0014503,COD,559.71,2024-06-03
PAY0014504,ORD0014504,COD,47.22,2024-07-17
PAY0014506,ORD0014506,Credit Card,292.84,2025-07-18
PAY0014507,ORD0014507,UPI/Pix,303.25,2026-05-19
PAY0014508,ORD0014508,UPI/Pix,1828.02,2025-08-17
PAY0014509,ORD0014509,UPI/Pix,387.08,2026-05-27
PAY0014510,ORD0014510,UPI/Pix,332.25,2026-01-06
PAY0014511,ORD0014511,Credit Card,130.98,2026-03-04
PAY0014512,ORD0014512,Debit Card,574.35,2025-05-04
PAY0014513,ORD0014513,Credit Card,234.44,2026-01-19
PAY0014514,ORD0014514,Credit Card,619.03,2026-06-25
PAY0014516,ORD0014516,Wallet,418.14,2025-11-02
PAY0014517,ORD0014517,Debit Card,122.97,2025-09-21
PAY0014518,ORD0014518,COD,98.49,2025-12-13
PAY0014519,ORD0014519,Wallet,1109.93,2025-02-26
PAY0014520,ORD0014520,Debit Card,635.53,2025-04-18
PAY0014521,ORD0014521,UPI/Pix,504.41,2025-03-24
PAY0014522,ORD0014522,UPI/Pix,439.5,2026-03-13
PAY0014523,ORD0014523,Wallet,419.63,2026-04-09
PAY0014524,ORD0014524,Credit Card,398.87,2026-01-14
PAY0014525,ORD0014525,COD,207.8,2025-06-25
PAY0014526,ORD0014526,Credit Card,510.66,2026-02-15
PAY0014527,ORD0014527,Credit Card,560.55,2026-04-20
PAY0014529,ORD0014529,Wallet,352.05,2026-03-18
PAY0014530,ORD0014530,Debit Card,255.33,2026-04-01
PAY0014531,ORD0014531,Credit Card,604.42,2024-04-29
PAY0014532,ORD0014532,Credit Card,57.57,2026-01-22
PAY0014534,ORD0014534,Wallet,1394.51,2026-02-19
PAY0014535,ORD0014535,Credit Card,82.29,2025-01-28
PAY0014536,ORD0014536,Debit Card,303.22,2026-06-26
PAY0014537,ORD0014537,Credit Card,3283.99,2025-06-15
PAY0014538,ORD0014538,Credit Card,614.91,2025-12-01
PAY0014539,ORD0014539,UPI/Pix,241.67,2025-09-29
PAY0014540,ORD0014540,Wallet,685.9,2026-04-29
PAY0014541,ORD0014541,Debit Card,158.35,2025-08-18
PAY0014542,ORD0014542,Credit Card,661.78,2025-12-05
PAY0014543,ORD0014543,UPI/Pix,168.19,2024-07-11
PAY0014544,ORD0014544,UPI/Pix,504.36,2025-12-18
PAY0014545,ORD0014545,Credit Card,216.65,2024-02-13
PAY0014546,ORD0014546,Wallet,1489.13,2026-06-20
PAY0014547,ORD0014547,Credit Card,1190.59,2026-02-19
PAY0014550,ORD0014550,Credit Card,607.08,2024-07-14
PAY0014551,ORD0014551,UPI/Pix,436.44,2026-04-13
PAY0014552,ORD0014552,UPI/Pix,489.17,2023-12-02
PAY0014553,ORD0014553,Credit Card,147.87,2026-05-18
PAY0014555,ORD0014555,Debit Card,30.67,2026-06-28
PAY0014556,ORD0014556,Credit Card,139.53,2025-11-29
PAY0014557,ORD0014557,UPI/Pix,834.42,2025-07-21
PAY0014558,ORD0014558,Debit Card,954.79,2026-06-23
PAY0014559,ORD0014559,Credit Card,55.5,2026-03-14
PAY0014560,ORD0014560,COD,303.22,2025-12-17
PAY0014561,ORD0014561,Credit Card,1501.1,2026-04-18
PAY0014562,ORD0014562,Wallet,713.24,2026-05-19
PAY0014563,ORD0014563,Wallet,383.79,2026-04-21
PAY0014564,ORD0014564,Credit Card,330.26,2024-02-22
PAY0014565,ORD0014565,UPI/Pix,289.69,2025-10-21
PAY0014567,ORD0014567,Credit Card,196.63,2025-08-09
