order_item_id,order_id,product_id,quantity,unit_price,line_total
ITEM00050791,ORD0033074,PROD00356,1,197.83,197.83
ITEM00050792,ORD0033075,PROD00904,1,389.05,389.05
ITEM00050793,ORD0033075,PROD01188,1,125.78,125.78
ITEM00050794,ORD0033075,PROD00719,1,457.2,457.2
ITEM00050795,ORD0033076,PROD00627,1,473.44,473.44
ITEM00050796,ORD0033076,PROD00364,1,76.35,76.35
ITEM00050797,ORD0033077,PROD00419,1,35.21,35.21
ITEM00050798,ORD0033077,PROD01195,2,99.37,198.74
ITEM00050799,ORD0033077,PROD00844,1,149.35,149.35
ITEM00050800,ORD0033078,PROD00356,1,197.83,197.83
ITEM00050801,ORD0033078,PROD00664,1,386.28,386.28
ITEM00050802,ORD0033079,PROD00250,1,425.51,425.51
ITEM00050803,ORD0033079,PROD00625,1,322.8,322.8
ITEM00050804,ORD0033080,PROD01168,1,189.51,189.51
ITEM00050805,ORD0033081,PROD00236,1,173.02,173.02
ITEM00050806,ORD0033082,PROD00195,1,621.54,621.54
ITEM00050807,ORD0033083,PROD00590,1,532.64,532.64
ITEM00050808,ORD0033084,PROD00612,1,33.42,33.42
ITEM00050809,ORD0033085,PROD00723,1,80.54,80.54
ITEM00050810,ORD0033086,PROD00016,1,727.43,727.43
ITEM00050811,ORD0033086,PROD00690,1,263.53,263.53
ITEM00050812,ORD0033087,PROD00407,1,420.08,420.08
ITEM00050813,ORD0033088,PROD00590,1,532.64,532.64
ITEM00050814,ORD0033089,PROD00815,1,31.75,31.75
ITEM00050815,ORD0033090,PROD00030,1,454.3,454.3
ITEM00050816,ORD0033090,PROD00367,1,180.24,180.24
ITEM00050817,ORD0033091,PROD00257,1,269.04,269.04
ITEM00050818,ORD0033092,PROD00069,1,34.74,34.74
ITEM00050819,ORD0033092,PROD00937,2,394.01,788.02
ITEM00050820,ORD0033093,PROD00073,1,624.97,624.97
ITEM00050821,ORD0033094,PROD00296,1,215.84,215.84
ITEM00050822,ORD0033094,PROD00803,1,600.7,600.7
ITEM00050823,ORD0033095,PROD01199,2,598.82,1197.64
ITEM00050824,ORD0033095,PROD00753,1,402.35,402.35
ITEM00050825,ORD0033096,PROD00382,1,826.51,826.51
ITEM00050826,ORD0033097,PROD00731,1,492.98,492.98
ITEM00050827,ORD0033097,PROD01073,1,38.69,38.69
ITEM00050828,ORD0033098,PROD01053,1,637.81,637.81
ITEM00050829,ORD0033099,PROD00609,1,28.66,28.66
ITEM00050830,ORD0033100,PROD00725,1,682.53,682.53
ITEM00050831,ORD0033100,PROD01122,1,61.51,61.51
ITEM00050832,ORD0033101,PROD00499,1,106.52,106.52
ITEM00050833,ORD0033102,PROD00591,1,98.49,98.49
ITEM00050834,ORD0033103,PROD00915,1,757.12,757.12
ITEM00050835,ORD0033103,PROD00384,1,95.5,95.5
ITEM00050836,ORD0033104,PROD00312,1,393.68,393.68
ITEM00050837,ORD0033105,PROD00179,1,53.4,53.4
ITEM00050838,ORD0033105,PROD00674,1,389.51,389.51
ITEM00050839,ORD0033105,PROD00700,1,145.57,145.57
ITEM00050840,ORD0033106,PROD01200,3,242.2,726.6
ITEM00050841,ORD0033107,PROD00043,1,42.09,42.09
ITEM00050842,ORD0033108,PROD00450,1,221.53,221.53
ITEM00050843,ORD0033109,PROD00242,1,732.69,732.69
ITEM00050844,ORD0033109,PROD00805,3,221.24,663.72
ITEM00050845,ORD0033110,PROD00364,1,76.35,76.35
ITEM00050846,ORD0033111,PROD00991,1,522.47,522.47
ITEM00050847,ORD0033112,PROD00350,1,428.22,428.22
ITEM00050848,ORD0033112,PROD01030,1,651.13,651.13
ITEM00050849,ORD0033113,PROD00385,1,644.54,644.54
ITEM00050850,ORD0033114,PROD00595,1,322.28,322.28
ITEM00050851,ORD0033114,PROD00880,1,486.47,486.47
ITEM00050852,ORD0033115,PROD01023,1,10.37,10.37
ITEM00050853,ORD0033116,PROD00212,1,112.44,112.44
ITEM00050854,ORD0033117,PROD00759,1,252.44,252.44
ITEM00050855,ORD0033118,PROD00514,2,119.95,239.9
ITEM00050856,ORD0033119,PROD00534,1,677.84,677.84
ITEM00050857,ORD0033119,PROD00580,1,326.03,326.03
ITEM00050858,ORD0033120,PROD00370,1,60.09,60.09
ITEM00050859,ORD0033120,PROD00234,1,515.32,515.32
ITEM00050860,ORD0033121,PROD01143,1,289.04,289.04
ITEM00050861,ORD0033121,PROD00486,1,299.63,299.63
ITEM00050862,ORD0033121,PROD00757,1,251.21,251.21
ITEM00050863,ORD0033122,PROD00768,1,581.86,581.86
ITEM00050864,ORD0033122,PROD00961,1,26.01,26.01
ITEM00050865,ORD0033123,PROD00132,1,458.06,458.06
ITEM00050866,ORD0033123,PROD00001,1,54.58,54.58
ITEM00050867,ORD0033124,PROD01200,2,242.2,484.4
ITEM00050868,ORD0033125,PROD00086,1,39.39,39.39
ITEM00050869,ORD0033125,PROD00201,1,293.86,293.86
ITEM00050870,ORD0033126,PROD00822,1,260.37,260.37
ITEM00050871,ORD0033127,PROD00774,1,36.49,36.49
ITEM00050872,ORD0033128,PROD00169,1,579.06,579.06
ITEM00050873,ORD0033129,PROD01112,1,134.94,134.94
ITEM00050874,ORD0033129,PROD00649,1,117.65,117.65
ITEM00050875,ORD0033130,PROD00430,1,159.82,159.82
ITEM00050876,ORD0033131,PROD00362,1,434.79,434.79
ITEM00050877,ORD0033131,PROD00783,1,499.78,499.78
ITEM00050878,ORD0033132,PROD00149,1,620.0,620.0
ITEM00050879,ORD0033133,PROD01131,1,173.51,173.51
ITEM00050880,ORD0033134,PROD00443,1,171.65,171.65
ITEM00050881,ORD0033134,PROD00391,1,47.62,47.62
ITEM00050882,ORD0033135,PROD00570,1,130.84,130.84
ITEM00050883,ORD0033135,PROD00900,1,118.72,118.72
ITEM00050884,ORD0033136,PROD00858,1,504.57,504.57
ITEM00050885,ORD0033137,PROD00922,1,307.75,307.75
ITEM00050886,ORD0033138,PROD00257,1,269.04,269.04
ITEM00050887,ORD0033138,PROD00805,1,221.24,221.24
ITEM00050888,ORD0033139,PROD00147,1,721.06,721.06
ITEM00050889,ORD0033140,PROD00663,1,289.5,289.5
ITEM00050890,ORD0033141,PROD00067,1,272.94,272.94
ITEM00050891,ORD0033141,PROD00566,1,302.4,302.4
ITEM00050892,ORD0033142,PROD00634,1,143.92,143.92
ITEM00050893,ORD0033142,PROD00709,1,275.33,275.33
ITEM00050894,ORD0033143,PROD00928,1,290.73,290.73
ITEM00050895,ORD0033144,PROD00490,1,404.23,404.23
ITEM00050896,ORD0033145,PROD00094,1,462.7,462.7
ITEM00050897,ORD0033146,PROD00009,1,299.88,299.88
ITEM00050898,ORD0033147,PROD00729,1,701.72,701.72
ITEM00050899,ORD0033148,PROD00529,1,402.66,402.66
ITEM00050900,ORD0033149,PROD00967,1,58.53,58.53
ITEM00050901,ORD0033149,PROD01196,1,158.35,158.35
ITEM00050902,ORD0033149,PROD00752,1,316.24,316.24
ITEM00050903,ORD0033149,PROD00525,1,334.71,334.71
ITEM00050904,ORD0033150,PROD00687,1,350.37,350.37
ITEM00050905,ORD0033150,PROD00878,1,631.35,631.35
ITEM00050906,ORD0033150,PROD00382,1,826.51,826.51
ITEM00050907,ORD0033151,PROD00601,1,62.79,62.79
ITEM00050908,ORD0033151,PROD00505,1,172.61,172.61
ITEM00050909,ORD0033152,PROD00964,1,361.7,361.7
ITEM00050910,ORD0033153,PROD00454,1,585.03,585.03
ITEM00050911,ORD0033154,PROD00296,1,215.84,215.84
ITEM00050912,ORD0033154,PROD00092,1,246.08,246.08
ITEM00050913,ORD0033155,PROD01076,1,354.15,354.15
ITEM00050914,ORD0033155,PROD01059,1,201.49,201.49
ITEM00050915,ORD0033155,PROD00928,1,290.73,290.73
ITEM00050916,ORD0033156,PROD01137,1,136.1,136.1
ITEM00050917,ORD0033157,PROD00804,1,115.56,115.56
ITEM00050918,ORD0033157,PROD00282,3,518.35,1555.05
ITEM00050919,ORD0033157,PROD00120,2,400.15,800.3
ITEM00050920,ORD0033157,PROD01058,1,552.61,552.61
ITEM00050921,ORD0033158,PROD01038,1,497.69,497.69
ITEM00050922,ORD0033158,PROD00450,1,221.53,221.53
ITEM00050923,ORD0033159,PROD00140,2,413.43,826.86
ITEM00050924,ORD0033160,PROD01169,1,168.07,168.07
ITEM00050925,ORD0033161,PROD00150,1,201.21,201.21
ITEM00050926,ORD0033161,PROD00843,1,226.07,226.07
ITEM00050927,ORD0033162,PROD00930,2,83.33,166.66
ITEM00050928,ORD0033162,PROD00187,1,402.27,402.27
ITEM00050929,ORD0033163,PROD00636,1,727.91,727.91
ITEM00050930,ORD0033163,PROD00823,2,342.49,684.98
ITEM00050931,ORD0033164,PROD00740,1,61.34,61.34
ITEM00050932,ORD0033165,PROD00661,1,278.56,278.56
ITEM00050933,ORD0033165,PROD00993,1,311.04,311.04
ITEM00050934,ORD0033165,PROD00344,1,202.0,202.0
ITEM00050935,ORD0033165,PROD01119,1,261.56,261.56
ITEM00050936,ORD0033166,PROD00098,2,206.01,412.02
ITEM00050937,ORD0033166,PROD00252,1,482.15,482.15
ITEM00050938,ORD0033166,PROD00837,1,242.85,242.85
ITEM00050939,ORD0033166,PROD00104,2,286.47,572.94
ITEM00050940,ORD0033167,PROD00108,1,410.74,410.74
ITEM00050941,ORD0033167,PROD00918,1,364.46,364.46
ITEM00050942,ORD0033168,PROD00041,1,102.49,102.49
ITEM00050943,ORD0033169,PROD00083,1,237.65,237.65
ITEM00050944,ORD0033170,PROD00672,1,31.0,31.0
ITEM00050945,ORD0033171,PROD01048,1,198.97,198.97
ITEM00050946,ORD0033171,PROD00829,1,361.3,361.3
ITEM00050947,ORD0033172,PROD00287,1,126.03,126.03
ITEM00050948,ORD0033173,PROD00407,2,420.08,840.16
ITEM00050949,ORD0033174,PROD00212,1,112.44,112.44
ITEM00050950,ORD0033174,PROD00093,1,368.81,368.81
ITEM00050951,ORD0033175,PROD00363,1,480.0,480.0
ITEM00050952,ORD0033176,PROD00376,1,241.06,241.06
ITEM00050953,ORD0033176,PROD00007,3,311.21,933.63
ITEM00050954,ORD0033177,PROD00520,1,383.52,383.52
ITEM00050955,ORD0033178,PROD00974,1,244.44,244.44
ITEM00050956,ORD0033179,PROD00838,2,320.33,640.66
ITEM00050957,ORD0033179,PROD00708,1,109.6,109.6
ITEM00050958,ORD0033180,PROD00636,1,727.91,727.91
ITEM00050959,ORD0033181,PROD00396,1,104.02,104.02
ITEM00050960,ORD0033182,PROD00400,1,219.27,219.27
ITEM00050961,ORD0033183,PROD00239,3,27.32,81.96
ITEM00050962,ORD0033184,PROD01126,1,599.41,599.41
ITEM00050963,ORD0033185,PROD00079,1,127.81,127.81
ITEM00050964,ORD0033185,PROD01092,1,33.98,33.98
ITEM00050965,ORD0033186,PROD00414,1,289.19,289.19
ITEM00050966,ORD0033186,PROD00859,1,77.05,77.05
ITEM00050967,ORD0033187,PROD00690,1,263.53,263.53
ITEM00050968,ORD0033188,PROD00144,2,274.98,549.96
ITEM00050969,ORD0033188,PROD00280,1,280.01,280.01
ITEM00050970,ORD0033189,PROD00114,1,289.69,289.69
ITEM00050971,ORD0033189,PROD00552,2,358.33,716.66
ITEM00050972,ORD0033189,PROD01001,1,424.28,424.28
ITEM00050973,ORD0033190,PROD00660,1,332.75,332.75
ITEM00050974,ORD0033190,PROD00581,1,174.73,174.73
ITEM00050975,ORD0033191,PROD00267,1,23.17,23.17
ITEM00050976,ORD0033191,PROD00139,1,304.97,304.97
ITEM00050977,ORD0033192,PROD00578,1,176.52,176.52
ITEM00050978,ORD0033193,PROD00201,2,293.86,587.72
ITEM00050979,ORD0033194,PROD00359,1,337.43,337.43
ITEM00050980,ORD0033195,PROD00150,2,201.21,402.42
ITEM00050981,ORD0033196,PROD00638,2,324.94,649.88
ITEM00050982,ORD0033197,PROD00554,1,76.78,76.78
ITEM00050983,ORD0033197,PROD00139,1,304.97,304.97
ITEM00050984,ORD0033198,PROD00185,1,511.1,511.1
ITEM00050985,ORD0033199,PROD00856,1,209.06,209.06
ITEM00050986,ORD0033199,PROD00661,1,278.56,278.56
ITEM00050987,ORD0033199,PROD00638,1,324.94,324.94
ITEM00050988,ORD0033200,PROD00737,1,262.11,262.11
ITEM00050989,ORD0033201,PROD00781,1,516.77,516.77
ITEM00050990,ORD0033202,PROD00444,1,258.93,258.93
ITEM00050991,ORD0033202,PROD00499,1,106.52,106.52
ITEM00050992,ORD0033203,PROD00067,1,272.94,272.94
ITEM00050993,ORD0033204,PROD00342,1,330.14,330.14
ITEM00050994,ORD0033205,PROD00006,1,508.86,508.86
ITEM00050995,ORD0033205,PROD00607,1,78.32,78.32
ITEM00050996,ORD0033206,PROD00185,1,511.1,511.1
ITEM00050997,ORD0033207,PROD00850,1,480.06,480.06
ITEM00050998,ORD0033208,PROD00788,3,234.44,703.32
ITEM00050999,ORD0033208,PROD00752,1,316.24,316.24
ITEM00051000,ORD0033209,PROD01109,1,280.51,280.51
ITEM00051001,ORD0033210,PROD00428,1,111.31,111.31
ITEM00051002,ORD0033211,PROD00657,1,49.03,49.03
ITEM00051003,ORD0033212,PROD00476,1,256.74,256.74
ITEM00051004,ORD0033212,PROD00876,1,295.56,295.56
ITEM00051005,ORD0033213,PROD00344,1,202.0,202.0
ITEM00051006,ORD0033213,PROD00689,1,222.29,222.29
ITEM00051007,ORD0033214,PROD00608,1,19.19,19.19
ITEM00051008,ORD0033214,PROD00106,1,175.41,175.41
ITEM00051009,ORD0033215,PROD00304,1,389.22,389.22
ITEM00051010,ORD0033216,PROD00303,1,543.97,543.97
ITEM00051011,ORD0033217,PROD00532,1,494.18,494.18
ITEM00051012,ORD0033218,PROD00132,1,458.06,458.06
ITEM00051013,ORD0033219,PROD00044,1,293.54,293.54
ITEM00051014,ORD0033220,PROD00228,2,233.4,466.8
ITEM00051015,ORD0033221,PROD01004,1,363.23,363.23
ITEM00051016,ORD0033221,PROD01180,1,312.62,312.62
ITEM00051017,ORD0033222,PROD00014,1,580.39,580.39
ITEM00051018,ORD0033222,PROD00288,1,455.16,455.16
ITEM00051019,ORD0033223,PROD01162,2,293.42,586.84
ITEM00051020,ORD0033224,PROD00836,1,467.49,467.49
ITEM00051021,ORD0033225,PROD01010,1,607.08,607.08
ITEM00051022,ORD0033225,PROD01136,1,168.28,168.28
ITEM00051023,ORD0033225,PROD01046,1,259.95,259.95
ITEM00051024,ORD0033226,PROD00958,1,356.41,356.41
ITEM00051025,ORD0033227,PROD00265,1,127.79,127.79
ITEM00051026,ORD0033228,PROD00012,1,220.05,220.05
ITEM00051027,ORD0033228,PROD00709,1,275.33,275.33
ITEM00051028,ORD0033228,PROD00281,1,391.08,391.08
ITEM00051029,ORD0033229,PROD00861,1,217.2,217.2
ITEM00051030,ORD0033229,PROD00307,1,108.51,108.51
ITEM00051031,ORD0033230,PROD00200,1,803.9,803.9
ITEM00051032,ORD0033231,PROD00208,1,427.61,427.61
ITEM00051033,ORD0033232,PROD00341,1,489.17,489.17
ITEM00051034,ORD0033232,PROD00829,3,361.3,1083.9
ITEM00051035,ORD0033233,PROD00686,1,566.76,566.76
ITEM00051036,ORD0033233,PROD01082,1,74.45,74.45
ITEM00051037,ORD0033233,PROD00598,1,289.05,289.05
ITEM00051038,ORD0033234,PROD00900,1,118.72,118.72
ITEM00051039,ORD0033235,PROD00566,1,302.4,302.4
ITEM00051040,ORD0033236,PROD00474,1,660.48,660.48
ITEM00051041,ORD0033236,PROD00148,2,313.99,627.98
ITEM00051042,ORD0033237,PROD00100,1,414.55,414.55
ITEM00051043,ORD0033238,PROD00986,1,537.36,537.36
ITEM00051044,ORD0033238,PROD00915,1,757.12,757.12
ITEM00051045,ORD0033239,PROD00482,1,655.75,655.75
ITEM00051046,ORD0033240,PROD00323,1,105.87,105.87
ITEM00051047,ORD0033240,PROD00788,1,234.44,234.44
ITEM00051048,ORD0033240,PROD00964,1,361.7,361.7
ITEM00051049,ORD0033241,PROD00710,1,307.88,307.88
ITEM00051050,ORD0033242,PROD01148,1,354.41,354.41
ITEM00051051,ORD0033243,PROD01010,1,607.08,607.08
ITEM00051052,ORD0033244,PROD01098,1,341.09,341.09
ITEM00051053,ORD0033245,PROD00510,1,229.54,229.54
ITEM00051054,ORD0033246,PROD00738,1,308.26,308.26
ITEM00051055,ORD0033247,PROD00431,1,368.15,368.15
ITEM00051056,ORD0033248,PROD00357,1,65.37,65.37
ITEM00051057,ORD0033249,PROD00679,1,65.27,65.27
ITEM00051058,ORD0033249,PROD00656,2,255.25,510.5
ITEM00051059,ORD0033250,PROD00155,1,405.72,405.72
ITEM00051060,ORD0033251,PROD00874,1,353.99,353.99
ITEM00051061,ORD0033251,PROD00821,1,468.86,468.86
ITEM00051062,ORD0033252,PROD00283,1,706.85,706.85
ITEM00051063,ORD0033253,PROD00580,1,326.03,326.03
ITEM00051064,ORD0033253,PROD00470,1,295.69,295.69
ITEM00051065,ORD0033254,PROD01064,1,45.96,45.96
ITEM00051066,ORD0033255,PROD00353,3,541.27,1623.81
ITEM00051067,ORD0033255,PROD00780,1,85.01,85.01
ITEM00051068,ORD0033256,PROD00164,1,87.15,87.15
ITEM00051069,ORD0033256,PROD00370,3,60.09,180.27
ITEM00051070,ORD0033257,PROD00878,1,631.35,631.35
ITEM00051071,ORD0033258,PROD01179,1,251.49,251.49
ITEM00051072,ORD0033259,PROD00336,1,195.54,195.54
ITEM00051073,ORD0033259,PROD00632,1,489.83,489.83
ITEM00051074,ORD0033260,PROD00613,1,780.75,780.75
ITEM00051075,ORD0033260,PROD00396,1,104.02,104.02
ITEM00051076,ORD0033261,PROD01183,1,583.02,583.02
ITEM00051077,ORD0033262,PROD01065,1,609.3,609.3
ITEM00051078,ORD0033262,PROD00752,1,316.24,316.24
ITEM00051079,ORD0033263,PROD00284,1,444.87,444.87
ITEM00051080,ORD0033264,PROD00989,1,389.85,389.85
ITEM00051081,ORD0033264,PROD00003,1,574.35,574.35
ITEM00051082,ORD0033264,PROD00481,1,441.44,441.44
ITEM00051083,ORD0033264,PROD00741,2,492.49,984.98
ITEM00051084,ORD0033265,PROD00108,1,410.74,410.74
ITEM00051085,ORD0033266,PROD00211,1,540.04,540.04
ITEM00051086,ORD0033267,PROD00827,1,366.87,366.87
ITEM00051087,ORD0033267,PROD00731,1,492.98,492.98
ITEM00051088,ORD0033268,PROD01083,1,207.47,207.47
ITEM00051089,ORD0033268,PROD00183,1,276.18,276.18
ITEM00051090,ORD0033269,PROD00233,1,94.96,94.96
ITEM00051091,ORD0033270,PROD00669,1,170.29,170.29
ITEM00051092,ORD0033270,PROD00773,2,186.38,372.76
ITEM00051093,ORD0033270,PROD00119,1,94.13,94.13
ITEM00051094,ORD0033270,PROD00208,1,427.61,427.61
ITEM00051095,ORD0033271,PROD00272,2,320.93,641.86
ITEM00051096,ORD0033271,PROD01092,1,33.98,33.98
ITEM00051097,ORD0033271,PROD00981,1,337.7,337.7
ITEM00051098,ORD0033272,PROD00549,1,687.24,687.24
ITEM00051099,ORD0033272,PROD00194,1,114.66,114.66
ITEM00051100,ORD0033273,PROD00588,1,358.91,358.91
ITEM00051101,ORD0033273,PROD01009,1,103.18,103.18
ITEM00051102,ORD0033274,PROD00389,1,16.8,16.8
ITEM00051103,ORD0033275,PROD01140,1,167.18,167.18
ITEM00051104,ORD0033275,PROD00676,1,44.73,44.73
ITEM00051105,ORD0033276,PROD00009,1,299.88,299.88
ITEM00051106,ORD0033276,PROD00134,1,296.41,296.41
ITEM00051107,ORD0033277,PROD00680,1,65.79,65.79
ITEM00051108,ORD0033278,PROD00522,1,232.13,232.13
ITEM00051109,ORD0033278,PROD00282,1,518.35,518.35
ITEM00051110,ORD0033279,PROD00386,2,492.4,984.8
ITEM00051111,ORD0033280,PROD01078,1,293.05,293.05
ITEM00051112,ORD0033281,PROD01053,1,637.81,637.81
ITEM00051113,ORD0033282,PROD01102,3,398.55,1195.65
ITEM00051114,ORD0033283,PROD00440,2,45.86,91.72
ITEM00051115,ORD0033283,PROD00767,2,346.92,693.84
ITEM00051116,ORD0033283,PROD00535,1,323.58,323.58
ITEM00051117,ORD0033283,PROD00799,1,447.88,447.88
ITEM00051118,ORD0033284,PROD00855,1,98.23,98.23
ITEM00051119,ORD0033285,PROD00105,1,484.71,484.71
ITEM00051120,ORD0033286,PROD00018,1,57.09,57.09
ITEM00051121,ORD0033287,PROD00092,1,246.08,246.08
ITEM00051122,ORD0033288,PROD00302,1,700.07,700.07
ITEM00051123,ORD0033288,PROD01079,1,494.74,494.74
ITEM00051124,ORD0033289,PROD00675,1,437.54,437.54
ITEM00051125,ORD0033289,PROD00756,2,333.84,667.68
ITEM00051126,ORD0033290,PROD00885,1,532.94,532.94
ITEM00051127,ORD0033291,PROD00777,1,166.74,166.74
ITEM00051128,ORD0033292,PROD01045,1,130.23,130.23
ITEM00051129,ORD0033293,PROD00646,2,18.74,37.48
ITEM00051130,ORD0033293,PROD00619,1,406.3,406.3
ITEM00051131,ORD0033293,PROD00372,1,33.53,33.53
ITEM00051132,ORD0033293,PROD00659,1,503.18,503.18
ITEM00051133,ORD0033294,PROD00868,1,195.52,195.52
ITEM00051134,ORD0033295,PROD00407,1,420.08,420.08
ITEM00051135,ORD0033296,PROD00388,2,500.4,1000.8
ITEM00051136,ORD0033296,PROD00009,3,299.88,899.64
ITEM00051137,ORD0033297,PROD01092,1,33.98,33.98
ITEM00051138,ORD0033297,PROD00151,1,555.11,555.11
ITEM00051139,ORD0033298,PROD00856,3,209.06,627.18
ITEM00051140,ORD0033299,PROD00601,1,62.79,62.79
ITEM00051141,ORD0033299,PROD00732,1,803.3,803.3
ITEM00051142,ORD0033300,PROD00181,1,245.72,245.72
ITEM00051143,ORD0033301,PROD00093,1,368.81,368.81
ITEM00051144,ORD0033302,PROD00908,1,71.9,71.9
ITEM00051145,ORD0033302,PROD01197,1,510.92,510.92
ITEM00051146,ORD0033303,PROD00907,1,48.03,48.03
ITEM00051147,ORD0033303,PROD01006,1,179.08,179.08
ITEM00051148,ORD0033304,PROD00921,1,245.73,245.73
ITEM00051149,ORD0033304,PROD01043,1,196.63,196.63
ITEM00051150,ORD0033305,PROD00388,1,500.4,500.4
ITEM00051151,ORD0033306,PROD00074,1,108.71,108.71
ITEM00051152,ORD0033307,PROD01019,1,502.04,502.04
ITEM00051153,ORD0033308,PROD00792,1,252.29,252.29
ITEM00051154,ORD0033308,PROD00558,1,589.74,589.74
ITEM00051155,ORD0033309,PROD01149,1,399.06,399.06
ITEM00051156,ORD0033310,PROD00561,1,571.14,571.14
ITEM00051157,ORD0033311,PROD00130,2,535.37,1070.74
ITEM00051158,ORD0033312,PROD00809,1,418.56,418.56
ITEM00051159,ORD0033313,PROD00235,3,237.9,713.7
ITEM00051160,ORD0033314,PROD00090,1,150.46,150.46
ITEM00051161,ORD0033315,PROD00655,1,246.89,246.89
ITEM00051162,ORD0033315,PROD00375,1,298.28,298.28
ITEM00051163,ORD0033316,PROD00252,2,482.15,964.3
ITEM00051164,ORD0033316,PROD00544,3,344.6,1033.8
ITEM00051165,ORD0033317,PROD01170,1,639.56,639.56
ITEM00051166,ORD0033318,PROD00689,2,222.29,444.58
ITEM00051167,ORD0033318,PROD00025,1,305.15,305.15
ITEM00051168,ORD0033319,PROD00086,1,39.39,39.39
ITEM00051169,ORD0033319,PROD00430,1,159.82,159.82
ITEM00051170,ORD0033320,PROD00091,1,164.52,164.52
ITEM00051171,ORD0033320,PROD00041,1,102.49,102.49
ITEM00051172,ORD0033321,PROD01068,1,643.95,643.95
ITEM00051173,ORD0033321,PROD00012,1,220.05,220.05
ITEM00051174,ORD0033321,PROD00835,1,455.73,455.73
ITEM00051175,ORD0033322,PROD00862,1,218.84,218.84
ITEM00051176,ORD0033323,PROD00578,1,176.52,176.52
ITEM00051177,ORD0033323,PROD00494,1,157.31,157.31
ITEM00051178,ORD0033324,PROD00589,1,657.17,657.17
ITEM00051179,ORD0033325,PROD00014,1,580.39,580.39
ITEM00051180,ORD0033325,PROD00831,2,128.0,256.0
ITEM00051181,ORD0033326,PROD01171,1,258.19,258.19
ITEM00051182,ORD0033326,PROD00620,1,372.97,372.97
ITEM00051183,ORD0033327,PROD00937,1,394.01,394.01
ITEM00051184,ORD0033328,PROD01024,2,184.83,369.66
ITEM00051185,ORD0033328,PROD00410,1,170.77,170.77
ITEM00051186,ORD0033329,PROD01065,1,609.3,609.3
ITEM00051187,ORD0033329,PROD00063,2,149.71,299.42
ITEM00051188,ORD0033330,PROD00002,1,529.62,529.62
ITEM00051189,ORD0033330,PROD00305,1,323.75,323.75
ITEM00051190,ORD0033330,PROD00098,2,206.01,412.02
ITEM00051191,ORD0033331,PROD00601,1,62.79,62.79
ITEM00051192,ORD0033332,PROD00069,1,34.74,34.74
ITEM00051193,ORD0033332,PROD00291,1,489.06,489.06
ITEM00051194,ORD0033333,PROD01077,1,386.21,386.21
ITEM00051195,ORD0033333,PROD00995,1,174.67,174.67
ITEM00051196,ORD0033334,PROD00893,1,396.23,396.23
ITEM00051197,ORD0033334,PROD00322,1,214.88,214.88
ITEM00051198,ORD0033335,PROD00958,1,356.41,356.41
ITEM00051199,ORD0033336,PROD01197,3,510.92,1532.76
ITEM00051200,ORD0033337,PROD00702,1,139.53,139.53
ITEM00051201,ORD0033338,PROD00962,1,652.5,652.5
ITEM00051202,ORD0033339,PROD01181,1,570.22,570.22
ITEM00051203,ORD0033340,PROD00461,2,164.68,329.36
ITEM00051204,ORD0033341,PROD00414,1,289.19,289.19
ITEM00051205,ORD0033342,PROD00980,1,579.24,579.24
ITEM00051206,ORD0033342,PROD00861,1,217.2,217.2
ITEM00051207,ORD0033342,PROD00635,3,97.98,293.94
ITEM00051208,ORD0033343,PROD00873,1,75.12,75.12
ITEM00051209,ORD0033344,PROD00415,1,191.38,191.38
ITEM00051210,ORD0033344,PROD00989,2,389.85,779.7
ITEM00051211,ORD0033344,PROD00264,1,199.84,199.84
ITEM00051212,ORD0033344,PROD00627,1,473.44,473.44
ITEM00051213,ORD0033345,PROD00040,1,275.36,275.36
ITEM00051214,ORD0033345,PROD00655,1,246.89,246.89
ITEM00051215,ORD0033346,PROD00319,1,427.7,427.7
ITEM00051216,ORD0033347,PROD00492,1,333.33,333.33
ITEM00051217,ORD0033348,PROD01130,1,361.6,361.6
ITEM00051218,ORD0033348,PROD00829,1,361.3,361.3
ITEM00051219,ORD0033349,PROD01047,1,189.7,189.7
ITEM00051220,ORD0033349,PROD01149,1,399.06,399.06
ITEM00051221,ORD0033350,PROD00861,2,217.2,434.4
ITEM00051222,ORD0033350,PROD00898,1,142.95,142.95
ITEM00051223,ORD0033351,PROD00373,1,239.45,239.45
ITEM00051224,ORD0033351,PROD01153,1,81.9,81.9
ITEM00051225,ORD0033352,PROD00190,1,159.66,159.66
ITEM00051226,ORD0033353,PROD00570,1,130.84,130.84
ITEM00051227,ORD0033354,PROD00152,1,137.25,137.25
ITEM00051228,ORD0033354,PROD01047,1,189.7,189.7
ITEM00051229,ORD0033355,PROD00851,1,105.08,105.08
ITEM00051230,ORD0033356,PROD00082,2,323.19,646.38
ITEM00051231,ORD0033357,PROD00631,1,379.81,379.81
ITEM00051232,ORD0033358,PROD00374,1,133.8,133.8
ITEM00051233,ORD0033359,PROD00040,2,275.36,550.72
ITEM00051234,ORD0033360,PROD00044,1,293.54,293.54
ITEM00051235,ORD0033360,PROD00904,1,389.05,389.05
ITEM00051236,ORD0033360,PROD01105,1,182.9,182.9
ITEM00051237,ORD0033361,PROD00063,1,149.71,149.71
ITEM00051238,ORD0033361,PROD00122,1,178.93,178.93
ITEM00051239,ORD0033362,PROD01195,1,99.37,99.37
ITEM00051240,ORD0033363,PROD00144,1,274.98,274.98
